Mã bưu cục,Mã đơn hàng,Loại đơn,Khách hàng,Trạng thái,Thời gian tồn đọng,warehouse_name
20663000,VNGH80366196904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 44B Nguyễn Đình Chiểu-Đạ Teh-Lâm Đồng
20316000,GYHW9XQL,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20316000,VNGH80290566904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20316000,VNGH80384966904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20316000,VNGH80230166904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20316000,VNGH80998126904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20316000,VNGH80996726904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20316000,VNGH80996926904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20316000,VNGH80996526904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 26A Lê Duẩn-Ninh Sơn-Ninh Thuận
20499000,GYHKE8TC,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
20499000,GYHKE8TN,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
20499000,GYHKE8TB,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
20648000,VNGH80930726904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 51 Phạm Ngọc Thạch-Ninh Hải-Ninh Thuận
20648000,VNGH80797296903,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 51 Phạm Ngọc Thạch-Ninh Hải-Ninh Thuận
20648000,GYH3BY8Q_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục 51 Phạm Ngọc Thạch-Ninh Hải-Ninh Thuận
20648000,GYH9FVXM,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 51 Phạm Ngọc Thạch-Ninh Hải-Ninh Thuận
20648000,GYH9T8PG,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 51 Phạm Ngọc Thạch-Ninh Hải-Ninh Thuận
20648000,GYH9XGVM,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 51 Phạm Ngọc Thạch-Ninh Hải-Ninh Thuận
20320000,GYHDFK77,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục 466 Đường 23/10-Nha Trang-Khánh Hòa
1896,VNGH80288286904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Đạ Huoai-Lâm Đồng
1896,VNGH80288486904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Đạ Huoai-Lâm Đồng
20495000,GYH4PQCT,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục 40A Yết Kiêu-Nha Trang-Khánh Hòa
20320000,GYHVBVDQ,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,Bưu Cục 466 Đường 23/10-Nha Trang-Khánh Hòa
20320000,GYHBGPW8,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,Bưu Cục 466 Đường 23/10-Nha Trang-Khánh Hòa
20663000,VNGH80266996904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục 44B Nguyễn Đình Chiểu-Đạ Teh-Lâm Đồng
20320000,GYHKDMW3,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,Bưu Cục 466 Đường 23/10-Nha Trang-Khánh Hòa
20320000,GYHKDEAM,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,Bưu Cục 466 Đường 23/10-Nha Trang-Khánh Hòa
20320000,GYHKPWYW,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,Bưu Cục 466 Đường 23/10-Nha Trang-Khánh Hòa
20320000,GYH3XNLX,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục 466 Đường 23/10-Nha Trang-Khánh Hòa
20320000,GYHKPBU8,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục 466 Đường 23/10-Nha Trang-Khánh Hòa
20495000,GYHV8HXN,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,Bưu Cục 40A Yết Kiêu-Nha Trang-Khánh Hòa
20320000,GYH9GDP6,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 466 Đường 23/10-Nha Trang-Khánh Hòa
1896,VNGH80220896904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Đạ Huoai-Lâm Đồng
20320000,GYH9BL6F,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 466 Đường 23/10-Nha Trang-Khánh Hòa
1896,VNGH80230096904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Đạ Huoai-Lâm Đồng
1896,VNGH80008096904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Đạ Huoai-Lâm Đồng
20648000,GYH9XEK7,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 51 Phạm Ngọc Thạch-Ninh Hải-Ninh Thuận
1896,VNGH80133496904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Đạ Huoai-Lâm Đồng
1896,VNGH80133696904,Luân chuyển giao,TTS,Chưa đóng kiện,0_6,Bưu Cục Đạ Huoai-Lâm Đồng
20499000,GYHKE8T6,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
20499000,GYHKE8TA,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
20648000,GYH9A3HV,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 51 Phạm Ngọc Thạch-Ninh Hải-Ninh Thuận
20499000,GYHKE8HL,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
20648000,GYHV9FEX,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 51 Phạm Ngọc Thạch-Ninh Hải-Ninh Thuận
20648000,GYHVTBXB,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 51 Phạm Ngọc Thạch-Ninh Hải-Ninh Thuận
20588000,VNGH80044726609,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,VNGH80132596606,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,VNGH80413046607,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,VNGH80626476610,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,VNGH80301286608,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20499000,GYHKE8T9,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
20588000,VNGH80762776609,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,VNGH80790396601,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYH978G3,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYTY7K3A,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHD3KME,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHPPFVW,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHUBCCV,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHCKTNM,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHBVAXG,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHUWEK3,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHKFD8P,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHBRP99,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20591000,GYH6DDDD,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 73 Nguyễn Tất Thành-Krông Nô-Đắk Nông
2399,GYH4BTAD_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHDNT9M,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHDPDK7,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH6A6BD,Luân chuyển trả,OTHER,Đã đóng kiện,0_6,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYTX4UPV,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
20588000,GYHK4H67,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYH6B7A8,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHVPWKK,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYH9E4RD,Luân chuyển trả,OTHER,Không cần đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHNT6PT,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
2399,GYHG8H6A,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
20591000,VNGH80055626704,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 73 Nguyễn Tất Thành-Krông Nô-Đắk Nông
2399,GYHUCVQX,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
20591000,VNGH80105626703,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 73 Nguyễn Tất Thành-Krông Nô-Đắk Nông
2399,GYH9DQ6T,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
20591000,VNGH80568136610,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,Bưu Cục 73 Nguyễn Tất Thành-Krông Nô-Đắk Nông
20499000,GYHKE8T4,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
20499000,GYH49737,Luân chuyển giao,OTHER,Không cần đóng kiện,0_6,Bưu Cục Quốc Lộ 1A-Ninh Phước-Ninh Thuận
20588000,GYHBLQ3A,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHB7TYE,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHKBDUX,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYH6XKR8,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHPQ4Q6,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHBYFKQ,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYH3NTMW,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHDMUBM,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHBFH6U,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHKQ8X7,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHKPRYA,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHKLAU3,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHVAVNV,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHNYYKA,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHP4VGF_PR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,NVS782580576,Luân chuyển trả,OTHER,Không cần đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYH4WUDR,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYH4KV74,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,VNGH80015306903,Luân chuyển giao,TTS,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYH4RF79,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,VNGH80082526805,Luân chuyển giao,TTS,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHKV37H,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHKV3M9,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHKVKL3,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYH36A7V,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHKDDET,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHKDNCF,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYH4HHXT,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYH3PAME,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHDM7K4,Luân chuyển trả,SHOPEE,Không cần đóng kiện,36_48,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYH7AQNN,Luân chuyển trả,OTHER,Chưa đóng kiện,72_96,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHCFRDE,Luân chuyển trả,OTHER,Chưa đóng kiện,96_120,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYHFPHXW,Luân chuyển giao,OTHER,Không cần đóng kiện,192,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
20588000,GYTMM7Y8,Luân chuyển giao,OTHER,Không cần đóng kiện,192,Bưu Cục 42 Nguyễn Du-Cam Lâm-Khánh Hoà
2399,GYH9YV3E,Luân chuyển trả,OTHER,Không cần đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH9RLKM,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHVL9YC,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHVFFNL,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHVUCVL,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHVC4HL,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHVVYQQ,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHVDT7F,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHV46EC,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHVHE8U,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHVAAUY,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHV8H4C,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHV8YMB,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHVYLPT,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHVMWRU,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH6QUXA,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH6LDLK,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH67CWU,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH6GFW9,Luân chuyển trả,OTHER,Không cần đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH6UXRA,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH6URVR,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH6C8KH,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH69VYD,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH69BYT,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH66NE3,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH6DBR4,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH6PMFV,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,NVS783548096,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYH63W8F,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,GYHNPTDE,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,VNGH80877536704,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,VNGH80820376701,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,VNGH80777896702,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,VNGH80267876701,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,VNGH80530926703,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,VNGH80826596609,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,VNGH80303466607,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,VNGH80026106701,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2502,GYH63E4C,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà
2399,VNGH80959016610,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2399,VNGH80139216605,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2502,GYHNX4LF,Luân chuyển trả,OTHER,Đã đóng kiện,0_6,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà
2399,GYHBTRDR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2502,GYHKWQ79,Luân chuyển giao,OTHER,Không cần đóng kiện,0_6,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà
2399,GYHNW793,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2502,GYHKWLPM,Luân chuyển giao,OTHER,Không cần đóng kiện,0_6,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà
2399,GYH6WV6Q,Luân chuyển trả,OTHER,Đã đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
2502,GYHKKRBT,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà
2502,GYHKKM6P,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà
2502,VNGH80930966810,Luân chuyển giao,TTS,Đã đóng kiện,0_6,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà
2502,GHNMP0032307886VNA,Luân chuyển giao,OTHER,Đã đóng kiện,0_6,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà
2502,GYH94REK,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà
2502,GYHVEWT7,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà
2502,GYH67KYU,Luân chuyển trả,OTHER,Đã đóng kiện,6_12,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà
2502,VNGH80846436609,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà
2502,VNGH80287886609,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà
2502,VNGH80120546607,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà
2502,VNGH80430296609,Luân chuyển trả,TTS,Đã đóng kiện,6_12,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà
2502,GYHVXQNB,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà
2502,GYH6K3E4,Luân chuyển trả,OTHER,Đã đóng kiện,12_24,Bưu Cục Phước Đồng-Nha Trang-Khánh Hoà
2399,GYH3FYRQ,Luân chuyển trả,SHOPEE,Đã đóng kiện,12_24,Bưu Cục 195 Đường 2/4-Nha Trang-Khánh Hòa
20591000,VNGH80943906609,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 73 Nguyễn Tất Thành-Krông Nô-Đắk Nông
20591000,VNGH80101926606,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 73 Nguyễn Tất Thành-Krông Nô-Đắk Nông
20591000,VNGH80596136607,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,Bưu Cục 73 Nguyễn Tất Thành-Krông Nô-Đắk Nông
